DATE,valor,name
2014-01-12,252.5106451612903,_03.02.002
2014-01-13,251.4716129032258,_03.02.002
2014-01-14,250.4325806451613,_03.02.002
2014-01-15,249.39354838709676,_03.02.002
2014-01-16,248.35451612903225,_03.02.002
2014-01-17,247.31548387096774,_03.02.002
2014-01-18,246.27645161290323,_03.02.002
2014-01-19,245.2374193548387,_03.02.002
2014-01-20,244.19838709677418,_03.02.002
2014-01-21,243.15935483870967,_03.02.002
2014-01-22,242.12032258064517,_03.02.002
2014-01-23,241.08129032258063,_03.02.002
2014-01-24,240.04225806451612,_03.02.002
2014-01-25,239.0032258064516,_03.02.002
2014-01-26,237.9641935483871,_03.02.002
2014-01-27,236.92516129032256,_03.02.002
2014-01-28,235.88612903225805,_03.02.002
2014-01-29,234.84709677419355,_03.02.002
2014-01-30,233.80806451612904,_03.02.002
2014-01-31,232.7690322580645,_03.02.002
2014-02-01,231.73,_03.02.002
2014-02-02,231.75857142857143,_03.02.002
2014-02-03,231.78714285714284,_03.02.002
2014-02-04,231.81571428571428,_03.02.002
2014-02-05,231.84428571428572,_03.02.002
2014-02-06,231.87285714285713,_03.02.002
2014-02-07,231.90142857142857,_03.02.002
2014-02-08,231.93,_03.02.002
2014-02-09,231.95857142857142,_03.02.002
2014-02-10,231.98714285714286,_03.02.002
2014-02-11,232.01571428571427,_03.02.002
2014-02-12,232.0442857142857,_03.02.002
2014-02-13,232.07285714285715,_03.02.002
2014-02-14,232.10142857142856,_03.02.002
2014-02-15,232.13,_03.02.002
2014-02-16,232.15857142857143,_03.02.002
2014-02-17,232.18714285714285,_03.02.002
2014-02-18,232.21571428571428,_03.02.002
2014-02-19,232.24428571428572,_03.02.002
2014-02-20,232.27285714285713,_03.02.002
2014-02-21,232.30142857142857,_03.02.002
2014-02-22,232.32999999999998,_03.02.002
2014-02-23,232.35857142857142,_03.02.002
2014-02-24,232.38714285714286,_03.02.002
2014-02-25,232.41571428571427,_03.02.002
2014-02-26,232.4442857142857,_03.02.002
2014-02-27,232.47285714285715,_03.02.002
2014-02-28,232.50142857142856,_03.02.002
2014-03-01,232.53,_03.02.002
2014-03-02,232.82064516129032,_03.02.002
2014-03-03,233.11129032258066,_03.02.002
2014-03-04,233.40193548387097,_03.02.002
2014-03-05,233.69258064516129,_03.02.002
2014-03-06,233.9832258064516,_03.02.002
2014-03-07,234.27387096774194,_03.02.002
2014-03-08,234.56451612903226,_03.02.002
2014-03-09,234.85516129032257,_03.02.002
2014-03-10,235.1458064516129,_03.02.002
2014-03-11,235.43645161290323,_03.02.002
2014-03-12,235.72709677419354,_03.02.002
2014-03-13,236.01774193548385,_03.02.002
2014-03-14,236.3083870967742,_03.02.002
2014-03-15,236.5990322580645,_03.02.002
2014-03-16,236.88967741935483,_03.02.002
2014-03-17,237.18032258064517,_03.02.002
2014-03-18,237.47096774193548,_03.02.002
2014-03-19,237.7616129032258,_03.02.002
2014-03-20,238.05225806451614,_03.02.002
2014-03-21,238.34290322580645,_03.02.002
2014-03-22,238.63354838709677,_03.02.002
2014-03-23,238.92419354838708,_03.02.002
2014-03-24,239.21483870967742,_03.02.002
2014-03-25,239.50548387096774,_03.02.002
2014-03-26,239.79612903225805,_03.02.002
2014-03-27,240.0867741935484,_03.02.002
2014-03-28,240.3774193548387,_03.02.002
2014-03-29,240.66806451612902,_03.02.002
2014-03-30,240.95870967741934,_03.02.002
2014-03-31,241.24935483870968,_03.02.002
2014-04-01,241.54,_03.02.002
2014-04-02,241.75233333333333,_03.02.002
2014-04-03,241.96466666666666,_03.02.002
2014-04-04,242.177,_03.02.002
2014-04-05,242.38933333333333,_03.02.002
2014-04-06,242.60166666666666,_03.02.002
2014-04-07,242.814,_03.02.002
2014-04-08,243.02633333333333,_03.02.002
2014-04-09,243.23866666666666,_03.02.002
2014-04-10,243.451,_03.02.002
2014-04-11,243.66333333333333,_03.02.002
2014-04-12,243.87566666666666,_03.02.002
2014-04-13,244.088,_03.02.002
2014-04-14,244.30033333333333,_03.02.002
2014-04-15,244.51266666666666,_03.02.002
2014-04-16,244.725,_03.02.002
2014-04-17,244.93733333333333,_03.02.002
2014-04-18,245.14966666666666,_03.02.002
2014-04-19,245.362,_03.02.002
2014-04-20,245.57433333333333,_03.02.002
2014-04-21,245.78666666666666,_03.02.002
2014-04-22,245.999,_03.02.002
2014-04-23,246.21133333333333,_03.02.002
2014-04-24,246.42366666666666,_03.02.002
2014-04-25,246.636,_03.02.002
2014-04-26,246.84833333333333,_03.02.002
2014-04-27,247.06066666666666,_03.02.002
2014-04-28,247.273,_03.02.002
2014-04-29,247.48533333333333,_03.02.002
2014-04-30,247.69766666666666,_03.02.002
2014-05-01,247.91,_03.02.002
2014-05-02,248.28064516129032,_03.02.002
2014-05-03,248.65129032258065,_03.02.002
2014-05-04,249.02193548387098,_03.02.002
2014-05-05,249.39258064516127,_03.02.002
2014-05-06,249.7632258064516,_03.02.002
2014-05-07,250.13387096774193,_03.02.002
2014-05-08,250.50451612903225,_03.02.002
2014-05-09,250.87516129032258,_03.02.002
2014-05-10,251.2458064516129,_03.02.002
2014-05-11,251.6164516129032,_03.02.002
2014-05-12,251.98709677419353,_03.02.002
2014-05-13,252.35774193548386,_03.02.002
2014-05-14,252.72838709677418,_03.02.002
2014-05-15,253.0990322580645,_03.02.002
2014-05-16,253.46967741935484,_03.02.002
2014-05-17,253.84032258064514,_03.02.002
2014-05-18,254.21096774193546,_03.02.002
2014-05-19,254.5816129032258,_03.02.002
2014-05-20,254.95225806451612,_03.02.002
2014-05-21,255.32290322580644,_03.02.002
2014-05-22,255.69354838709677,_03.02.002
2014-05-23,256.0641935483871,_03.02.002
2014-05-24,256.4348387096774,_03.02.002
2014-05-25,256.80548387096775,_03.02.002
2014-05-26,257.176129032258,_03.02.002
2014-05-27,257.54677419354834,_03.02.002
2014-05-28,257.91741935483867,_03.02.002
2014-05-29,258.288064516129,_03.02.002
2014-05-30,258.6587096774193,_03.02.002
2014-05-31,259.02935483870965,_03.02.002
2014-06-01,259.4,_03.02.002
2014-06-02,260.22066666666666,_03.02.002
2014-06-03,261.0413333333333,_03.02.002
2014-06-04,261.86199999999997,_03.02.002
2014-06-05,262.68266666666665,_03.02.002
2014-06-06,263.50333333333333,_03.02.002
2014-06-07,264.32399999999996,_03.02.002
2014-06-08,265.14466666666664,_03.02.002
2014-06-09,265.9653333333333,_03.02.002
2014-06-10,266.786,_03.02.002
2014-06-11,267.6066666666666,_03.02.002
2014-06-12,268.4273333333333,_03.02.002
2014-06-13,269.248,_03.02.002
2014-06-14,270.0686666666667,_03.02.002
2014-06-15,270.8893333333333,_03.02.002
2014-06-16,271.71,_03.02.002
2014-06-17,272.53066666666666,_03.02.002
2014-06-18,273.3513333333333,_03.02.002
2014-06-19,274.17199999999997,_03.02.002
2014-06-20,274.99266666666665,_03.02.002
2014-06-21,275.81333333333333,_03.02.002
2014-06-22,276.63399999999996,_03.02.002
2014-06-23,277.45466666666664,_03.02.002
2014-06-24,278.2753333333333,_03.02.002
2014-06-25,279.096,_03.02.002
2014-06-26,279.91666666666663,_03.02.002
2014-06-27,280.7373333333333,_03.02.002
2014-06-28,281.558,_03.02.002
2014-06-29,282.3786666666667,_03.02.002
2014-06-30,283.1993333333333,_03.02.002
2014-07-01,284.02,_03.02.002
2014-07-02,283.7312903225806,_03.02.002
2014-07-03,283.4425806451613,_03.02.002
2014-07-04,283.1538709677419,_03.02.002
2014-07-05,282.8651612903226,_03.02.002
2014-07-06,282.5764516129032,_03.02.002
2014-07-07,282.28774193548384,_03.02.002
2014-07-08,281.9990322580645,_03.02.002
2014-07-09,281.71032258064514,_03.02.002
2014-07-10,281.42161290322576,_03.02.002
2014-07-11,281.13290322580644,_03.02.002
2014-07-12,280.84419354838707,_03.02.002
2014-07-13,280.55548387096775,_03.02.002
2014-07-14,280.2667741935484,_03.02.002
2014-07-15,279.978064516129,_03.02.002
2014-07-16,279.6893548387097,_03.02.002
2014-07-17,279.4006451612903,_03.02.002
2014-07-18,279.111935483871,_03.02.002
2014-07-19,278.8232258064516,_03.02.002
2014-07-20,278.5345161290322,_03.02.002
2014-07-21,278.2458064516129,_03.02.002
2014-07-22,277.95709677419353,_03.02.002
2014-07-23,277.6683870967742,_03.02.002
2014-07-24,277.37967741935483,_03.02.002
2014-07-25,277.09096774193546,_03.02.002
2014-07-26,276.80225806451614,_03.02.002
2014-07-27,276.51354838709676,_03.02.002
2014-07-28,276.2248387096774,_03.02.002
2014-07-29,275.93612903225807,_03.02.002
2014-07-30,275.6474193548387,_03.02.002
2014-07-31,275.35870967741937,_03.02.002
2014-08-01,275.07,_03.02.002
2014-08-02,275.31,_03.02.002
2014-08-03,275.55,_03.02.002
2014-08-04,275.79,_03.02.002
2014-08-05,276.03,_03.02.002
2014-08-06,276.27,_03.02.002
2014-08-07,276.51,_03.02.002
2014-08-08,276.75,_03.02.002
2014-08-09,276.99,_03.02.002
2014-08-10,277.23,_03.02.002
2014-08-11,277.46999999999997,_03.02.002
2014-08-12,277.71,_03.02.002
2014-08-13,277.95,_03.02.002
2014-08-14,278.19,_03.02.002
2014-08-15,278.43,_03.02.002
2014-08-16,278.67,_03.02.002
2014-08-17,278.90999999999997,_03.02.002
2014-08-18,279.15,_03.02.002
2014-08-19,279.39,_03.02.002
2014-08-20,279.63,_03.02.002
2014-08-21,279.87,_03.02.002
2014-08-22,280.11,_03.02.002
2014-08-23,280.34999999999997,_03.02.002
2014-08-24,280.59,_03.02.002
2014-08-25,280.83,_03.02.002
2014-08-26,281.07,_03.02.002
2014-08-27,281.31,_03.02.002
2014-08-28,281.55,_03.02.002
2014-08-29,281.78999999999996,_03.02.002
2014-08-30,282.03,_03.02.002
2014-08-31,282.27,_03.02.002
2014-09-01,282.51,_03.02.002
2014-09-02,282.63766666666663,_03.02.002
2014-09-03,282.76533333333333,_03.02.002
2014-09-04,282.893,_03.02.002
2014-09-05,283.02066666666667,_03.02.002
2014-09-06,283.1483333333333,_03.02.002
2014-09-07,283.276,_03.02.002
2014-09-08,283.40366666666665,_03.02.002
2014-09-09,283.5313333333333,_03.02.002
2014-09-10,283.659,_03.02.002
2014-09-11,283.78666666666663,_03.02.002
2014-09-12,283.91433333333333,_03.02.002
2014-09-13,284.042,_03.02.002
2014-09-14,284.16966666666667,_03.02.002
2014-09-15,284.2973333333333,_03.02.002
2014-09-16,284.42499999999995,_03.02.002
2014-09-17,284.55266666666665,_03.02.002
2014-09-18,284.6803333333333,_03.02.002
2014-09-19,284.808,_03.02.002
2014-09-20,284.93566666666663,_03.02.002
2014-09-21,285.06333333333333,_03.02.002
2014-09-22,285.191,_03.02.002
2014-09-23,285.3186666666667,_03.02.002
2014-09-24,285.4463333333333,_03.02.002
2014-09-25,285.57399999999996,_03.02.002
2014-09-26,285.70166666666665,_03.02.002
2014-09-27,285.8293333333333,_03.02.002
2014-09-28,285.957,_03.02.002
2014-09-29,286.08466666666664,_03.02.002
2014-09-30,286.21233333333333,_03.02.002
2014-10-01,286.34,_03.02.002
2014-10-02,286.3135483870968,_03.02.002
2014-10-03,286.2870967741935,_03.02.002
2014-10-04,286.2606451612903,_03.02.002
2014-10-05,286.23419354838705,_03.02.002
2014-10-06,286.20774193548385,_03.02.002
2014-10-07,286.1812903225806,_03.02.002
2014-10-08,286.1548387096774,_03.02.002
2014-10-09,286.1283870967742,_03.02.002
2014-10-10,286.10193548387093,_03.02.002
2014-10-11,286.07548387096773,_03.02.002
2014-10-12,286.04903225806447,_03.02.002
2014-10-13,286.02258064516127,_03.02.002
2014-10-14,285.99612903225807,_03.02.002
2014-10-15,285.9696774193548,_03.02.002
2014-10-16,285.9432258064516,_03.02.002
2014-10-17,285.91677419354835,_03.02.002
2014-10-18,285.89032258064515,_03.02.002
2014-10-19,285.8638709677419,_03.02.002
2014-10-20,285.8374193548387,_03.02.002
2014-10-21,285.8109677419355,_03.02.002
2014-10-22,285.7845161290322,_03.02.002
2014-10-23,285.758064516129,_03.02.002
2014-10-24,285.73161290322577,_03.02.002
2014-10-25,285.70516129032256,_03.02.002
2014-10-26,285.67870967741936,_03.02.002
2014-10-27,285.6522580645161,_03.02.002
2014-10-28,285.6258064516129,_03.02.002
2014-10-29,285.59935483870964,_03.02.002
2014-10-30,285.57290322580644,_03.02.002
2014-10-31,285.5464516129032,_03.02.002
2014-11-01,285.52,_03.02.002
2014-11-02,285.197,_03.02.002
2014-11-03,284.87399999999997,_03.02.002
2014-11-04,284.551,_03.02.002
2014-11-05,284.228,_03.02.002
2014-11-06,283.905,_03.02.002
2014-11-07,283.582,_03.02.002
2014-11-08,283.25899999999996,_03.02.002
2014-11-09,282.936,_03.02.002
2014-11-10,282.613,_03.02.002
2014-11-11,282.28999999999996,_03.02.002
2014-11-12,281.967,_03.02.002
2014-11-13,281.644,_03.02.002
2014-11-14,281.32099999999997,_03.02.002
2014-11-15,280.998,_03.02.002
2014-11-16,280.67499999999995,_03.02.002
2014-11-17,280.352,_03.02.002
2014-11-18,280.029,_03.02.002
2014-11-19,279.70599999999996,_03.02.002
2014-11-20,279.383,_03.02.002
2014-11-21,279.06,_03.02.002
2014-11-22,278.73699999999997,_03.02.002
2014-11-23,278.414,_03.02.002
2014-11-24,278.091,_03.02.002
2014-11-25,277.768,_03.02.002
2014-11-26,277.445,_03.02.002
2014-11-27,277.12199999999996,_03.02.002
2014-11-28,276.799,_03.02.002
2014-11-29,276.476,_03.02.002
2014-11-30,276.15299999999996,_03.02.002
2014-12-01,275.83,_03.02.002
2014-12-02,275.92967741935485,_03.02.002
2014-12-03,276.02935483870965,_03.02.002
2014-12-04,276.1290322580645,_03.02.002
2014-12-05,276.2287096774193,_03.02.002
2014-12-06,276.3283870967742,_03.02.002
2014-12-07,276.42806451612904,_03.02.002
2014-12-08,276.52774193548385,_03.02.002
2014-12-09,276.6274193548387,_03.02.002
2014-12-10,276.72709677419357,_03.02.002
2014-12-11,276.8267741935484,_03.02.002
2014-12-12,276.92645161290324,_03.02.002
2014-12-13,277.02612903225804,_03.02.002
2014-12-14,277.1258064516129,_03.02.002
2014-12-15,277.22548387096776,_03.02.002
2014-12-16,277.32516129032257,_03.02.002
2014-12-17,277.42483870967743,_03.02.002
2014-12-18,277.52451612903224,_03.02.002
2014-12-19,277.6241935483871,_03.02.002
2014-12-20,277.72387096774196,_03.02.002
2014-12-21,277.82354838709676,_03.02.002
2014-12-22,277.9232258064516,_03.02.002
2014-12-23,278.02290322580643,_03.02.002
2014-12-24,278.1225806451613,_03.02.002
2014-12-25,278.22225806451615,_03.02.002
2014-12-26,278.32193548387096,_03.02.002
2014-12-27,278.4216129032258,_03.02.002
2014-12-28,278.5212903225807,_03.02.002
2014-12-29,278.6209677419355,_03.02.002
2014-12-30,278.72064516129035,_03.02.002
2014-12-31,278.82032258064515,_03.02.002
2015-01-01,278.92,_03.02.002
2015-01-02,278.41796610169496,_03.02.002
2015-01-03,277.91593220338984,_03.02.002
2015-01-04,277.4138983050848,_03.02.002
2015-01-05,276.91186440677967,_03.02.002
2015-01-06,276.4098305084746,_03.02.002
2015-01-07,275.9077966101695,_03.02.002
2015-01-08,275.40576271186444,_03.02.002
2015-01-09,274.9037288135593,_03.02.002
2015-01-10,274.40169491525427,_03.02.002
2015-01-11,273.89966101694915,_03.02.002
2015-01-12,273.3976271186441,_03.02.002
2015-01-13,272.895593220339,_03.02.002
2015-01-14,272.3935593220339,_03.02.002
2015-01-15,271.8915254237288,_03.02.002
2015-01-16,271.38949152542375,_03.02.002
2015-01-17,270.88745762711864,_03.02.002
2015-01-18,270.3854237288136,_03.02.002
2015-01-19,269.88338983050846,_03.02.002
2015-01-20,269.3813559322034,_03.02.002
2015-01-21,268.87932203389835,_03.02.002
2015-01-22,268.37728813559323,_03.02.002
2015-01-23,267.8752542372882,_03.02.002
2015-01-24,267.37322033898306,_03.02.002
2015-01-25,266.871186440678,_03.02.002
2015-01-26,266.3691525423729,_03.02.002
2015-01-27,265.86711864406783,_03.02.002
2015-01-28,265.3650847457627,_03.02.002
2015-01-29,264.86305084745766,_03.02.002
2015-01-30,264.36101694915254,_03.02.002
2015-01-31,263.8589830508475,_03.02.002
2015-02-01,263.35694915254237,_03.02.002
2015-02-02,262.8549152542373,_03.02.002
2015-02-03,262.3528813559322,_03.02.002
2015-02-04,261.85084745762714,_03.02.002
2015-02-05,261.348813559322,_03.02.002
2015-02-06,260.84677966101697,_03.02.002
2015-02-07,260.34474576271185,_03.02.002
2015-02-08,259.8427118644068,_03.02.002
2015-02-09,259.3406779661017,_03.02.002
2015-02-10,258.8386440677966,_03.02.002
2015-02-11,258.33661016949156,_03.02.002
2015-02-12,257.83457627118645,_03.02.002
2015-02-13,257.3325423728814,_03.02.002
2015-02-14,256.8305084745763,_03.02.002
2015-02-15,256.3284745762712,_03.02.002
2015-02-16,255.8264406779661,_03.02.002
2015-02-17,255.32440677966102,_03.02.002
2015-02-18,254.82237288135593,_03.02.002
2015-02-19,254.32033898305087,_03.02.002
2015-02-20,253.8183050847458,_03.02.002
2015-02-21,253.3162711864407,_03.02.002
2015-02-22,252.81423728813562,_03.02.002
2015-02-23,252.31220338983053,_03.02.002
2015-02-24,251.81016949152544,_03.02.002
2015-02-25,251.30813559322036,_03.02.002
2015-02-26,250.80610169491527,_03.02.002
2015-02-27,250.30406779661018,_03.02.002
2015-02-28,249.8020338983051,_03.02.002
2015-03-01,249.3,_03.02.002
2015-03-02,249.28580645161293,_03.02.002
2015-03-03,249.27161290322582,_03.02.002
2015-03-04,249.25741935483873,_03.02.002
2015-03-05,249.24322580645162,_03.02.002
2015-03-06,249.22903225806454,_03.02.002
2015-03-07,249.21483870967742,_03.02.002
2015-03-08,249.20064516129034,_03.02.002
2015-03-09,249.18645161290323,_03.02.002
2015-03-10,249.17225806451614,_03.02.002
2015-03-11,249.15806451612903,_03.02.002
2015-03-12,249.14387096774195,_03.02.002
2015-03-13,249.12967741935486,_03.02.002
2015-03-14,249.11548387096775,_03.02.002
2015-03-15,249.10129032258067,_03.02.002
2015-03-16,249.08709677419355,_03.02.002
2015-03-17,249.07290322580647,_03.02.002
2015-03-18,249.05870967741936,_03.02.002
2015-03-19,249.04451612903227,_03.02.002
2015-03-20,249.03032258064516,_03.02.002
2015-03-21,249.01612903225808,_03.02.002
2015-03-22,249.001935483871,_03.02.002
2015-03-23,248.98774193548388,_03.02.002
2015-03-24,248.9735483870968,_03.02.002
2015-03-25,248.9593548387097,_03.02.002
2015-03-26,248.9451612903226,_03.02.002
2015-03-27,248.9309677419355,_03.02.002
2015-03-28,248.9167741935484,_03.02.002
2015-03-29,248.9025806451613,_03.02.002
2015-03-30,248.8883870967742,_03.02.002
2015-03-31,248.8741935483871,_03.02.002
2015-04-01,248.86,_03.02.002
2015-04-02,249.18033333333335,_03.02.002
2015-04-03,249.5006666666667,_03.02.002
2015-04-04,249.82100000000003,_03.02.002
2015-04-05,250.14133333333334,_03.02.002
2015-04-06,250.46166666666667,_03.02.002
2015-04-07,250.782,_03.02.002
2015-04-08,251.10233333333335,_03.02.002
2015-04-09,251.4226666666667,_03.02.002
2015-04-10,251.74300000000002,_03.02.002
2015-04-11,252.06333333333336,_03.02.002
2015-04-12,252.3836666666667,_03.02.002
2015-04-13,252.704,_03.02.002
2015-04-14,253.02433333333335,_03.02.002
2015-04-15,253.34466666666668,_03.02.002
2015-04-16,253.66500000000002,_03.02.002
2015-04-17,253.98533333333336,_03.02.002
2015-04-18,254.3056666666667,_03.02.002
2015-04-19,254.62600000000003,_03.02.002
2015-04-20,254.94633333333334,_03.02.002
2015-04-21,255.26666666666668,_03.02.002
2015-04-22,255.58700000000002,_03.02.002
2015-04-23,255.90733333333336,_03.02.002
2015-04-24,256.22766666666666,_03.02.002
2015-04-25,256.548,_03.02.002
2015-04-26,256.86833333333334,_03.02.002
2015-04-27,257.1886666666667,_03.02.002
2015-04-28,257.509,_03.02.002
2015-04-29,257.82933333333335,_03.02.002
2015-04-30,258.1496666666667,_03.02.002
2015-05-01,258.47,_03.02.002
2015-05-02,258.78483870967744,_03.02.002
2015-05-03,259.09967741935486,_03.02.002
2015-05-04,259.4145161290323,_03.02.002
2015-05-05,259.7293548387097,_03.02.002
2015-05-06,260.0441935483871,_03.02.002
2015-05-07,260.35903225806453,_03.02.002
2015-05-08,260.67387096774195,_03.02.002
2015-05-09,260.98870967741937,_03.02.002
2015-05-10,261.3035483870968,_03.02.002
2015-05-11,261.6183870967742,_03.02.002
2015-05-12,261.9332258064516,_03.02.002
2015-05-13,262.24806451612903,_03.02.002
2015-05-14,262.56290322580645,_03.02.002
2015-05-15,262.87774193548387,_03.02.002
2015-05-16,263.1925806451613,_03.02.002
2015-05-17,263.50741935483876,_03.02.002
2015-05-18,263.8222580645162,_03.02.002
2015-05-19,264.1370967741936,_03.02.002
2015-05-20,264.451935483871,_03.02.002
2015-05-21,264.76677419354843,_03.02.002
2015-05-22,265.08161290322585,_03.02.002
2015-05-23,265.39645161290326,_03.02.002
2015-05-24,265.7112903225807,_03.02.002
2015-05-25,266.0261290322581,_03.02.002
2015-05-26,266.3409677419355,_03.02.002
2015-05-27,266.65580645161293,_03.02.002
2015-05-28,266.97064516129035,_03.02.002
2015-05-29,267.28548387096777,_03.02.002
2015-05-30,267.6003225806452,_03.02.002
2015-05-31,267.9151612903226,_03.02.002
2015-06-01,268.23,_03.02.002
2015-06-02,268.58566666666667,_03.02.002
2015-06-03,268.9413333333334,_03.02.002
2015-06-04,269.297,_03.02.002
2015-06-05,269.6526666666667,_03.02.002
2015-06-06,270.0083333333333,_03.02.002
2015-06-07,270.36400000000003,_03.02.002
2015-06-08,270.7196666666667,_03.02.002
2015-06-09,271.07533333333333,_03.02.002
2015-06-10,271.431,_03.02.002
2015-06-11,271.7866666666667,_03.02.002
2015-06-12,272.14233333333334,_03.02.002
2015-06-13,272.498,_03.02.002
2015-06-14,272.85366666666664,_03.02.002
2015-06-15,273.20933333333335,_03.02.002
2015-06-16,273.565,_03.02.002
2015-06-17,273.92066666666665,_03.02.002
2015-06-18,274.27633333333335,_03.02.002
2015-06-19,274.632,_03.02.002
2015-06-20,274.98766666666666,_03.02.002
2015-06-21,275.3433333333333,_03.02.002
2015-06-22,275.699,_03.02.002
2015-06-23,276.05466666666666,_03.02.002
2015-06-24,276.4103333333333,_03.02.002
2015-06-25,276.76599999999996,_03.02.002
2015-06-26,277.12166666666667,_03.02.002
2015-06-27,277.4773333333333,_03.02.002
2015-06-28,277.83299999999997,_03.02.002
2015-06-29,278.1886666666666,_03.02.002
2015-06-30,278.5443333333333,_03.02.002
2015-07-01,278.9,_03.02.002
2015-07-02,279.0732258064516,_03.02.002
2015-07-03,279.24645161290323,_03.02.002
2015-07-04,279.4196774193548,_03.02.002
2015-07-05,279.5929032258064,_03.02.002
2015-07-06,279.76612903225805,_03.02.002
2015-07-07,279.9393548387097,_03.02.002
2015-07-08,280.11258064516124,_03.02.002
2015-07-09,280.28580645161287,_03.02.002
2015-07-10,280.4590322580645,_03.02.002
2015-07-11,280.6322580645161,_03.02.002
2015-07-12,280.80548387096775,_03.02.002
2015-07-13,280.9787096774193,_03.02.002
2015-07-14,281.15193548387094,_03.02.002
2015-07-15,281.32516129032257,_03.02.002
2015-07-16,281.4983870967742,_03.02.002
2015-07-17,281.67161290322576,_03.02.002
2015-07-18,281.8448387096774,_03.02.002
2015-07-19,282.018064516129,_03.02.002
2015-07-20,282.19129032258064,_03.02.002
2015-07-21,282.3645161290322,_03.02.002
2015-07-22,282.53774193548384,_03.02.002
2015-07-23,282.71096774193546,_03.02.002
2015-07-24,282.8841935483871,_03.02.002
2015-07-25,283.0574193548387,_03.02.002
2015-07-26,283.2306451612903,_03.02.002
2015-07-27,283.4038709677419,_03.02.002
2015-07-28,283.57709677419354,_03.02.002
2015-07-29,283.75032258064516,_03.02.002
2015-07-30,283.92354838709673,_03.02.002
2015-07-31,284.09677419354836,_03.02.002
2015-08-01,284.27,_03.02.002
2015-08-02,284.36161290322576,_03.02.002
2015-08-03,284.4532258064516,_03.02.002
2015-08-04,284.5448387096774,_03.02.002
2015-08-05,284.6364516129032,_03.02.002
2015-08-06,284.728064516129,_03.02.002
2015-08-07,284.81967741935483,_03.02.002
2015-08-08,284.9112903225806,_03.02.002
2015-08-09,285.00290322580645,_03.02.002
2015-08-10,285.09451612903223,_03.02.002
2015-08-11,285.18612903225807,_03.02.002
2015-08-12,285.27774193548385,_03.02.002
2015-08-13,285.3693548387097,_03.02.002
2015-08-14,285.46096774193546,_03.02.002
2015-08-15,285.5525806451613,_03.02.002
2015-08-16,285.6441935483871,_03.02.002
2015-08-17,285.7358064516129,_03.02.002
2015-08-18,285.8274193548387,_03.02.002
2015-08-19,285.91903225806453,_03.02.002
2015-08-20,286.0106451612903,_03.02.002
2015-08-21,286.10225806451615,_03.02.002
2015-08-22,286.19387096774193,_03.02.002
2015-08-23,286.28548387096777,_03.02.002
2015-08-24,286.37709677419355,_03.02.002
2015-08-25,286.4687096774194,_03.02.002
2015-08-26,286.56032258064516,_03.02.002
2015-08-27,286.651935483871,_03.02.002
2015-08-28,286.7435483870968,_03.02.002
2015-08-29,286.8351612903226,_03.02.002
2015-08-30,286.9267741935484,_03.02.002
2015-08-31,287.01838709677423,_03.02.002
2015-09-01,287.11,_03.02.002
2015-09-02,287.15000000000003,_03.02.002
2015-09-03,287.19,_03.02.002
2015-09-04,287.23,_03.02.002
2015-09-05,287.27000000000004,_03.02.002
2015-09-06,287.31,_03.02.002
2015-09-07,287.35,_03.02.002
2015-09-08,287.39,_03.02.002
2015-09-09,287.43,_03.02.002
2015-09-10,287.47,_03.02.002
2015-09-11,287.51,_03.02.002
2015-09-12,287.55,_03.02.002
2015-09-13,287.59000000000003,_03.02.002
2015-09-14,287.63,_03.02.002
2015-09-15,287.67,_03.02.002
2015-09-16,287.71000000000004,_03.02.002
2015-09-17,287.75,_03.02.002
2015-09-18,287.79,_03.02.002
2015-09-19,287.83,_03.02.002
2015-09-20,287.87,_03.02.002
2015-09-21,287.91,_03.02.002
2015-09-22,287.95,_03.02.002
2015-09-23,287.99,_03.02.002
2015-09-24,288.03000000000003,_03.02.002
2015-09-25,288.07,_03.02.002
2015-09-26,288.11,_03.02.002
2015-09-27,288.15,_03.02.002
2015-09-28,288.19,_03.02.002
2015-09-29,288.23,_03.02.002
2015-09-30,288.27,_03.02.002
2015-10-01,288.31,_03.02.002
2015-10-02,288.33354838709676,_03.02.002
2015-10-03,288.35709677419356,_03.02.002
2015-10-04,288.3806451612903,_03.02.002
2015-10-05,288.4041935483871,_03.02.002
2015-10-06,288.4277419354839,_03.02.002
2015-10-07,288.45129032258063,_03.02.002
2015-10-08,288.47483870967744,_03.02.002
2015-10-09,288.4983870967742,_03.02.002
2015-10-10,288.52193548387095,_03.02.002
2015-10-11,288.54548387096776,_03.02.002
2015-10-12,288.5690322580645,_03.02.002
2015-10-13,288.5925806451613,_03.02.002
2015-10-14,288.6161290322581,_03.02.002
2015-10-15,288.6396774193548,_03.02.002
2015-10-16,288.66322580645163,_03.02.002
2015-10-17,288.6867741935484,_03.02.002
2015-10-18,288.7103225806452,_03.02.002
2015-10-19,288.73387096774195,_03.02.002
2015-10-20,288.7574193548387,_03.02.002
2015-10-21,288.7809677419355,_03.02.002
2015-10-22,288.80451612903227,_03.02.002
2015-10-23,288.8280645161291,_03.02.002
2015-10-24,288.8516129032258,_03.02.002
2015-10-25,288.8751612903226,_03.02.002
2015-10-26,288.8987096774194,_03.02.002
2015-10-27,288.92225806451614,_03.02.002
2015-10-28,288.9458064516129,_03.02.002
2015-10-29,288.9693548387097,_03.02.002
2015-10-30,288.99290322580646,_03.02.002
2015-10-31,289.01645161290327,_03.02.002
2015-11-01,289.04,_03.02.002
