19510101
5.96,-1.79
5.33,0.04
5.32,-2.2
6.63,-4
7.92,-3.81
8.14,-3.82
9.42,-2.97
8.9,-1.49
8.51,0.13
7.16,0.92
8.64,0.58
7.39,1.08
8.01,0.22
10.47,1.78
10.95,1.9
12.52,1.59
12.59,0.33
12.31,0.35
12.54,0.32
13.88,-0.39
14.12,-1.16
12.85,-1.77
8.21,-0.83
4.63,-1.35
5.68,-2.52
4.68,-2.14
3.68,-3.86
4.85,-3.05
4.27,-3.52
4.43,-5.29
5.98,-4.34
7.52,-2.4
8.66,-1.88
6,-1.94
8.13,-1.39
5.95,-0.42
4.67,-1.66
6.89,-0.83
8.73,1.09
7.07,0.45
5.38,-0.6
5.36,-0.92
4.94,-0.49
6.04,-0.22
6.39,-0.54
7.39,-2.8
8.86,-1.91
9.63,1.02
9.76,3.56
11.02,4.16
11.18,2.79
9.48,3.29
8.95,0.5
8.89,0.65
9.94,2.43
7.44,0.03
7.72,-1.14
8.65,-1.69
9.21,-0.74
8.96,-3.04
11.38,-4.41
11.87,-2.95
6.22,-2.75
5.09,-1.67
8.78,-1.8
7.82,-2.36
6.22,-1.31
6.85,-0.67
8.37,-0.03
9.03,2.31
10.18,2.13
9.45,3.11
10.51,0.85
13.18,4.76
16.19,8.28
17.31,8.15
15.17,7.01
14.12,4.59
17.31,5.71
18.56,4.64
20.08,4.58
21.67,4.39
16.52,4.74
13.63,0.74
16.39,-0.14
18.79,1.62
16.16,3.93
14.19,4.14
12.13,1.78
12.27,-1.09
15.96,-1.52
15.59,1.08
14.5,-0.02
17.96,0.05
19.35,3.98
20.14,4.68
19.66,4.25
17.31,2.53
19.43,1.11
16.26,2.48
11.63,0.34
15.73,-0.99
20.2,0.72
21.65,2.49
21.98,5.19
22.43,4.89
16.96,6.93
21.19,5.37
20.16,6.99
19.2,5.51
15.26,5.48
16.66,5.85
14.61,5.43
12.32,6.14
13.54,5.38
14.99,6.31
15.96,7.27
14.74,6.46
14.78,1.89
13.09,4.37
15.33,6.69
16.11,5.08
15.02,4.87
15.24,3.23
15.02,3.98
13.32,4.59
12.54,4.28
12.98,2.98
9.73,1.52
8.18,-0.6
10.5,2.05
12.81,3.52
14.78,1.97
16.83,2.9
17.75,3.1
20.16,3.26
21.86,4.68
19.72,5.84
18.8,2.08
18.35,7.01
21.55,9.31
24.8,9.3
27.63,10.14
26.69,11.77
24.27,11.21
18.12,8.33
17.78,7.32
19,7.56
17.34,7.45
16.5,7.54
17.33,6.42
21.12,4.88
24.31,6.82
20.34,10.3
20.99,9.32
21.67,9.52
23.21,9.61
21.61,10.45
19.82,8.75
22.35,7.66
26.04,8.76
29.21,12.09
30.86,13.23
32.57,14.26
32.99,14.33
32.92,15.53
32.71,15.2
31.33,15.92
28.75,15.01
27.02,12.44
29.03,13.22
27.45,15.35
25.18,12.94
23.24,8.75
25.79,9.16
25.9,9.28
26.74,7.13
28.5,9.4
30.76,11.77
31.38,13.5
29.81,13.14
29.16,12.89
30.01,13.61
30.62,13.22
28.26,13.39
30.39,11.87
30.49,13.26
29.61,13.55
29.52,13.1
31.37,12.56
31.22,13.36
29.88,12.95
30.04,11.84
30.56,12.85
29.31,13.59
27.68,12.52
29.13,11.98
30.82,12.01
31.48,13.98
32.99,14.64
34.1,15.18
35.03,15.28
33.22,14.56
31.18,13.19
29.73,12
30.72,13.07
33.54,14.87
36.65,16.51
38.5,17.9
36.19,17.6
30.81,17.43
27.91,15.5
28.71,13.83
25.51,13.69
26.22,11.41
29.64,12.53
30.33,13.88
27.26,15.23
27.57,13.13
27.99,12.43
25.76,13.04
25.07,10.94
28.5,10.1
32.14,12.66
31.64,14.18
31.66,14.15
31.9,15.38
31.68,14
31.61,14.58
32.71,15.03
33.53,14.59
29.29,14.01
27.03,10.46
28.79,9.89
29.85,12.83
29.21,14.39
25.28,11.67
26.93,10.8
27.37,10.81
28.82,10.54
28.42,10.62
25.65,12.49
25.62,11.43
26.63,8.88
27.52,10.17
28.82,11.36
30.51,13.84
31.34,14.22
30.25,14.33
29.23,14.08
26.42,13.28
24,11.41
23.38,10.44
22.88,11.66
23.19,12.39
21.86,12.43
22.73,11.9
24.95,9.69
25.87,10.48
25.76,9.91
24.54,9.5
23.8,7.83
24.41,8.69
25.66,10.1
22.49,11.45
18.56,11.57
21.06,10.08
22.26,10.31
19.9,9.02
20.73,6.39
21.57,7.36
22.86,7.42
22.86,7.38
18.85,8.18
14.11,7.12
16.98,6.56
19.02,8.78
19.49,7.42
19.63,6.39
20.38,4.82
20.75,7.57
20.11,8.19
19.86,6.25
20.14,6.81
18.27,8.62
17.51,8.05
16.27,6.28
16.5,6.1
17.46,4.9
17.15,3.44
17.5,3.65
15.71,2.77
14.07,4.47
15.68,5.86
12.98,4.65
10.83,0.5
9.63,0.18
12.29,-0.25
12.36,-1.66
13.42,0.69
14.42,3.36
15.37,3.28
13.24,5.31
14.02,4.63
14.05,1.69
14.38,1.23
14.18,2.2
12.87,2.35
15.42,5.21
13.78,5.73
14,6.16
12.18,5.37
10.78,4.28
9.86,2.72
11.02,2.41
12.37,4.35
10.25,2.44
10.05,0.39
12,-0.66
12.82,-0.07
12.89,2.3
11.6,4.06
9.18,3
9.28,0.72
11.3,1.98
11.71,2.46
13.34,2.97
13.05,2.7
12.69,2.42
12.16,1.49
12.6,1.84
12.88,3.19
12.92,0.39
12.42,-1.29
10.82,-2.12
10.22,-1.96
10.35,-1.47
10.21,-3.02
10.56,-2.61
9.85,-1.48
8.77,-1.74
9.13,-2.83
8.33,-1.67
9.72,-0.63
10.92,-1.57
11.25,-1.88
11.47,2.23
12.18,4.24
11.7,1.58
10.73,-0.19
11.5,0.97
13.19,1.2
11.24,0.72
10.59,1.97
9.88,3.08
10.9,4.22
10.27,4.06
9.82,1.41
9.9,3.1
9.24,2.29
9.35,0.76
8.66,1.72
8.28,1.79
10.29,-0.04
10.63,-1.07
7.88,-2.42
7.05,-4.93
6.27,-4.41
5.87,-4.69
5.09,-5.04
8.44,-3.48
8.91,-4.36
9.02,-5.1
8.01,-5.77
6.92,-4.91
7.91,-3.8
7.23,-1.17
5.65,-2.51
6.94,-6.33
8.3,-4.38
10.26,0.46
9.27,0.48
7.15,-0.4
5.47,-2.21
5.77,-3.06
3.05,-3.55
1.8,-6.85
2.15,-8.75
1.89,-5.7
1.63,-5.81
2.38,-4.66
2.16,-4.84
1.18,-12.47
1.47,-10.96
2.93,-6.6
4.93,-3.32
9.72,1.49
10.53,2.89
10.45,2.88
8.32,0.42
5.95,-2.27
7.26,-3.92
11.23,-2.87
12.3,-2.68
10.06,-1.25
10.68,-3.32
12.23,-3.23
9.18,-1.4
6.63,-0.16
6.32,-4.18
6.77,-1.68
5,-2.9
6.4,-4.52
7.61,-1.85
6.52,-1.98
9.32,-5.2
11.46,-4.27
11.2,-2.38
11.44,-1.05
13.02,-0.23
11.13,1.29
11.97,1.04
13.29,-0.73
14.82,-1.25
16.49,-1.92
19.19,-2.01
19.44,-1.8
16.85,1.05
17.34,0.5
17.55,0.18
19.33,-0.82
19.84,0.84
19.9,1.7
18.22,3.69
17.95,0.85
15.28,3.17
13.9,4.3
13.41,1.97
15.32,0.65
14.49,2.91
12.85,2.02
13.19,2.11
13.91,3.79
14.71,3.66
17.82,4.77
21.83,5.72
24.54,4.18
24.04,4.75
22.71,5.1
22.17,4.25
23.33,4.5
18.59,7.71
17.05,7.76
14.14,5.26
13.88,5.05
15.09,5.94
12.85,4.76
9.85,0.65
7.96,-0.12
9.28,-1.32
11.23,-1.52
15,1.42
19.33,2.75
20.55,4.87
20.71,6.07
18.59,6.44
13.35,6.69
14.37,6.05
12.77,6.52
14.21,7.26
19.47,6.15
20.88,6.14
21.58,6.66
21.59,7.64
22.43,7.29
23.85,7.4
24.8,8.64
20.01,8.34
16.62,5.02
15.75,2.52
15.9,1.77
16.08,3.18
19.13,4.43
20.43,5.51
18.99,8.62
14.33,8.14
15.04,6
14.1,4.86
13.8,5.39
14.43,5.59
16.25,6.46
16.08,6.23
17.02,5.95
17.67,5.91
17.98,5.95
18.07,5.93
18.78,5.15
21.58,4.36
24.3,6.89
24.67,9.11
24.41,8.41
23.84,7.6
23.9,7.71
25.79,8.77
24.82,10.44
24.18,9.14
24.47,8.73
21.63,10.25
20.82,10.22
21.96,9.46
23.67,8.05
25.66,9.37
22.82,10.09
24.13,10.81
25.79,10.91
25.97,11.09
25.18,11.92
23.83,10.54
25.41,10.2
26.68,11.31
28.06,11.76
29.88,12.62
28.92,13.63
28.19,11.32
28.34,11.62
27.61,12.79
22.37,12.77
26.36,11.85
26.22,12.08
26.71,10.24
27.68,10.56
26.98,12.28
27.49,10.93
23.6,11.78
24.15,10.63
25.54,11.66
27.63,12.25
28.52,12.56
30.32,13.84
32.45,14
33.09,15.34
35.13,14.63
30.14,15.27
28.88,12.62
30.24,13.81
30.67,14.37
31.13,15.37
31.62,17.3
32.53,15.74
32.23,14.94
27.36,11.81
27.48,12.86
29.44,10.56
32.64,12.51
31.59,13.35
32.42,14.21
34.51,15.96
35.23,15.38
34.94,14.78
34.2,16.07
31.56,16.41
31.52,15.09
32.14,16.34
31.95,16.49
31.53,15.39
32.28,15.97
32.1,15.9
31.69,16.36
28.94,14.2
29.54,13.65
28.02,14.94
30.03,13.35
29.44,14.77
28.89,15.59
26.87,13.57
26.47,12.96
27.9,13.03
29.69,15.51
30.33,15.68
30.1,15.1
30.71,14.08
31.09,15.76
31.63,16.49
29.82,16.15
29.49,13.69
30.19,13.03
29.83,14.02
30.71,15.42
32.19,17.3
33.95,17.06
35.28,17.55
31.68,17.31
29.66,13.1
29.92,12.32
29.93,13.3
30.71,14.63
26.46,13.52
25.03,12.04
24.76,10.48
25.12,12.01
24.95,12.07
29.14,11.7
31.18,12.36
29.2,13.03
27.12,15.41
24.79,14.44
20.89,13.85
22.98,13.29
26.59,12.23
24.15,13.24
26.6,13.12
27.09,11.82
27.84,11.88
27.85,12.59
25.15,10.87
24.08,9.61
24.86,9.26
25.27,9.55
25.62,9.14
20.85,9.57
19.28,6.44
19.06,9.09
18.67,7.11
17.63,6.76
19.24,6.99
20.67,8.62
22.09,8.55
22.62,8.73
21.91,8.06
22.45,8.47
22.12,8.08
23.17,7.38
24.96,7.49
24.03,9.17
22.27,10.15
21.75,10.02
21.78,8.38
20.52,5.85
18.57,8.22
16.41,4.59
17.21,1.71
20.41,5.83
23.03,7.89
23.93,7.97
25.54,8.17
26.22,8.42
24.32,8.6
23.76,10.93
22.12,10.01
20.66,11.01
20.4,9.18
19.11,8.52
16.89,5.56
19.21,3.58
20.39,6.3
22.68,6.17
20.31,9.55
17.63,9.46
17.14,9.34
15.78,6.6
15.14,6.57
16.64,7.97
18.57,9.29
15.45,9.97
16.24,7.42
18.29,8.75
19.8,6
19.97,6.29
17.19,6.14
16.39,4.26
14.86,4.56
16.28,2.4
17.27,2.2
17.96,0.48
16.98,0.87
14.28,2.52
15.41,4.22
14.29,2.27
13.7,2.05
15.99,1.22
16.94,0.71
16.75,0.81
15.27,1.26
14.55,3.16
12.54,1.17
11.92,0.49
10.96,1.26
6.57,1.04
6.76,-3.4
7.75,-1.84
9.29,-0.93
11.87,3.74
11.84,4.2
13.19,4.23
15.76,7.09
15.12,8.59
14.13,6.08
14.14,4.49
14.22,4.98
15.96,7.82
14.21,7.2
12.76,6.04
11.05,4.64
8.11,-0.62
9.61,-2.68
10.66,-2.1
10.1,-2.01
10.95,-2.3
10.22,-4.34
10.05,-5.2
10.09,-3.46
9.17,-2.18
11.14,2.2
9.95,2.53
7.92,-0.43
8.34,-2.07
8.75,0.17
8.8,0.8
8.51,-0.84
10.28,1.45
9.01,0.67
12.33,1.94
15.31,2.52
12.82,1.81
11.9,1.86
10.16,1.59
8.9,2.28
7.14,0.95
4,-1.33
4.48,-3.07
5.03,-3.26
6.3,-3.92
5.49,-2.32
7.38,-1.61
3.8,-1.36
4.25,-2.85
5,-3.82
4.75,-2.06
3.4,-3.47
5.02,-3.81
7.38,-2.96
8.59,-2.46
7.44,-3.18
5.98,-4.31
4.56,-5.27
7.93,-4.5
7.63,-4.18
7.91,-5.06
8.05,-4.35
9.04,-4.1
10.14,-6.76
10.88,-6.75
9.51,-5.35
8.72,-3.64
10.3,-1.14
12.78,1.26
12.12,0.58
13.09,-5.92
14.34,-5.86
16.13,-4.89
15.4,-5.04
14.45,-2.83
14.62,-0.64
13.72,-2.28
13.22,-2.86
9.22,-1.67
9.65,1.59
8.77,0.61
8.63,-2.96
9.61,-4.22
10.82,-2.39
10.96,1.25
8.57,1.26
6.66,-1.96
5.21,-4.1
2.66,-4.19
2.36,-5.13
5,-4.24
