19510101
5.3,-1.72
4.46,-0.3
4.63,-2.48
6.63,-4.34
7.85,-4.06
8.39,-3.95
8.86,-2.56
8.52,-1.2
8.08,0.54
6.6,0.95
8.27,0.04
6.48,0.55
7.26,-0.37
10.09,1.25
10.39,2.18
12.4,2.06
11.78,0.77
11.19,0.79
11.7,0.85
13.44,-0.14
13.4,-1.1
12.16,-2.27
7.09,-1.45
3.47,-1.6
5.12,-2.43
4.24,-2.23
2.93,-4.77
3.95,-3.39
3.14,-3.52
3.61,-5.73
4.95,-4.65
6.52,-2.58
8.04,-1.85
5.31,-2.38
7.32,-2.2
5.14,-1.33
3.58,-2.44
5.95,-2.02
8.42,0.34
6.64,-0.23
5.16,-0.98
5.27,-1.42
4.35,-1.05
5.42,-0.94
5.39,-1.11
6.89,-4.27
8.17,-3.56
9.01,0.42
9.7,3.38
10.27,3.38
10.84,1.64
8.64,2.26
8.48,0.06
8.14,-0.13
9.19,1.65
6.38,-0.84
6.84,-1.55
7.46,-1.72
8.11,-1.49
7.96,-3.44
11.5,-5.13
11.37,-3.49
5.88,-3.6
4.94,-2.17
8.31,-2.58
7.32,-2.95
5.82,-1.84
6.22,-1.07
7.78,-0.81
8.74,1.65
10.06,1.19
9.17,2.55
10.14,0.35
12.99,3.7
15.78,7.78
16.65,7.71
14.26,6.33
13.52,4.34
16.5,5.9
17.72,4.2
20.14,4.08
21.85,3.58
14.45,4.43
12.01,-0.07
16.01,-1.2
18.6,1.19
15.57,3.37
13.81,3.24
11.07,1.31
11.65,-1.68
15.8,-2.43
14.5,0.64
13.63,-1.46
17.39,-1.01
18.57,3.73
19.18,3.99
18.19,3.43
16.03,0.47
18.68,-0.02
14.23,1.6
10.26,-0.48
15.45,-1.92
20.23,-0.28
21.59,1.87
22.29,4.19
22.9,4.39
16.15,6.86
20.75,4.75
19.19,6.49
18.57,4.82
14.85,4.98
16.44,5.29
14.21,4.56
11.57,5.26
12.66,4.57
15.21,5.31
15.62,6.21
13.37,5.02
14.12,-0.42
13.53,2.12
15.42,5.5
16.24,3.89
15.08,3.68
14.8,2.61
14.62,3.61
12.69,3.72
11.95,3.66
12.04,2.35
9.48,0.55
7.62,-1.1
9.94,1.18
11.75,3.08
13.78,1.47
15.33,1.59
16.66,2.04
19.45,1.88
20.58,3.43
16.91,4.34
17.99,0.14
17.75,5.82
20.83,8.81
23.89,8.86
27.03,9.45
26.44,11.21
23.67,10.71
17.06,7.45
16.81,6.14
18.31,6.43
16.9,6.26
15.97,6.92
16.49,5.8
20.37,4.13
23.87,6.2
20.49,10.05
20.71,9.07
21.07,9.08
22.87,8.86
20.86,10.14
18.44,8
21.22,6.72
25.35,7.82
28.78,11.4
30.39,12.85
32.26,13.76
32.96,14.21
32.73,14.97
32.05,14.2
30.58,15.29
26.87,14.26
25.52,11.16
28.34,12.09
25.73,14.98
23.62,12.07
21.18,7.22
23.35,7.81
23.59,7.53
25.06,5.25
27.69,8.15
30.08,11.08
30.07,12.68
28.18,11.89
27.98,11.67
29.17,12.55
29.99,12.78
26.91,13.27
28.89,11.06
29.4,11.89
29.17,12.98
28.11,12.6
30.4,11.43
30.56,12.68
28.01,12.51
28.82,10.78
29.81,12.04
28.93,12.71
26.37,11.89
27.19,10.26
29.35,9.85
30.7,12.08
32.8,13.76
34.13,14.55
34.56,14.34
31.6,13.44
29.11,12.07
27.48,10.12
29.57,10.23
33.26,12.8
36.18,14.82
38.12,16.53
34.94,16.72
30.06,16.43
26.38,13.93
26.64,11.77
23.73,11.5
25.03,9.41
27.86,10.84
29.33,11.63
26.51,14.11
26.57,11.56
26.74,11
24.33,11.22
23.14,8.88
27.59,7.57
31.14,10.85
30.27,12.49
30.38,12.34
31.02,13.51
30.27,12.57
30.45,12.9
31.8,13.4
32.59,13.34
25.32,12.88
24.78,7.89
26.76,8.05
28.01,11.08
27.36,12.39
23.56,10.26
25.68,9.3
26.21,9.31
27.66,8.91
27.3,9.18
24.12,11.62
23.62,10.12
25.54,7.26
26.08,9.36
27.76,10.61
29.82,12.46
31.24,13.28
29.78,13.15
28.2,12.83
26.11,12.15
23.56,10.66
23.28,9.69
22.26,11.03
23.03,11.64
22.04,11.68
22.23,10.65
24.83,8.06
25,9.35
24.98,8.22
23.25,8.25
23.09,5.83
24.38,6.56
25.91,8.47
22.68,10.02
17.75,10.57
20.59,8.64
21.98,9.18
18.96,7.9
20.16,5.02
20.66,6.27
22.26,5.73
22.61,5.82
18.1,6.99
13.55,5.75
16.76,5.87
18.7,8.22
18.55,6.3
18.47,4.8
19.63,2.98
19.93,5.97
20.01,6.79
19.89,4.81
19.98,5.24
18.08,7.56
17.2,7.05
15.64,5.22
15.72,5.19
16.87,4.02
16.84,2.25
16.69,2.15
14.84,1.14
12.54,3.57
14.87,4.74
11.64,3.55
9.18,-0.56
8.47,-0.6
11.54,-0.94
12.39,-2.85
13.36,-0.16
14.14,2.8
14.84,2.62
12.46,4.72
13.27,4.28
13.65,1
13.88,0.67
13.46,1.82
12.28,1.13
14.64,4.52
13.37,5.33
13.63,5.56
11.65,4.9
10.31,3.72
9.52,1.94
10.74,1.47
11.65,3.6
9.87,1.88
9.52,0.02
11.88,-1.07
12.51,-0.79
12.2,1.86
10.72,3.56
8.25,2.12
8.59,0.06
11.43,1.38
11.46,1.68
13.09,2.5
13.11,2.67
12.88,1.54
11.84,1.24
12.29,1.09
12.44,2.38
12.36,-0.3
12.48,-2.16
10.94,-2.69
9.66,-2.77
9.6,-1.9
10.15,-3.59
10.37,-3.42
9.29,-2.7
8.61,-2.02
8.81,-3.02
7.76,-1.51
9.6,-0.69
11.35,-1.26
11.25,-2.13
10.72,1.57
12.06,3.55
11.45,0.61
10.1,-0.94
10.56,-0.22
13.12,-0.11
11.56,-0.28
10.4,1.44
9.69,2.67
10.65,3.93
9.65,3.34
9.32,1.07
9.77,2.73
8.55,1.61
9.29,0.07
8.01,0.63
7.19,0.82
9.66,-0.45
10.75,-1.01
8.1,-1.95
7.49,-5.27
5.96,-4.19
5.75,-4.62
5.21,-4.7
8.94,-2.83
9.35,-4.8
9.96,-5.6
8.26,-5.98
6.73,-5.22
8.04,-3.21
7.54,-0.67
5.43,-2.67
7.32,-6.51
8.11,-3.6
10.51,0.4
8.96,0.67
6.19,-0.74
4.59,-2.4
4.95,-2.84
2.02,-3.92
1.68,-7.04
1.65,-9.44
1.36,-6.01
1.54,-6.65
1.95,-5.79
1.63,-6.09
0.55,-14.22
1.09,-12.52
3.18,-7.22
4.93,-3.66
9.97,1.06
10.53,2.77
10.05,2.57
7.54,-0.46
