19510101
0.52,-5.47
0.08,-4.9
0.01,-6.14
2.2,-6.84
3.67,-4.81
5.7,-3.57
5.3,-2.72
4.9,-2.52
3.2,-1.58
3.66,-1.39
2.46,-2.92
2.45,-2.77
1.69,-3.15
4.53,-1.47
5.92,0.21
8.34,0.65
8.4,-0.14
9.44,0.73
8.76,0.32
10.48,-0.08
10.27,-0.47
10.47,-0.71
6.59,-2.83
4.78,-3.57
0.62,-5.02
-0.38,-6.29
-0.82,-8.21
-1.08,-8.3
-1.17,-6.14
0.55,-8.35
-0.68,-7.71
0.39,-5.24
1.04,-4.01
1.72,-5
1.19,-4.61
0.64,-4.92
-1.01,-7.07
0.57,-5.64
2.23,-2.69
1.79,-3.11
1.47,-4.1
-0.11,-4.95
1.69,-4.18
0.85,-4.75
1.23,-4.54
2.89,-7.33
3.23,-6.31
4.66,-2.64
4.98,0.09
4.59,0.26
6.62,-2.15
4.36,-0.46
3.91,-2.31
4.17,-2.25
3.53,-1.66
2.91,-3.84
0.94,-4.2
2.06,-3.72
3.52,-4.9
3.3,-7.5
5,-7.82
6.34,-5.95
4,-7.22
0.81,-5.86
1.59,-5.92
2.44,-6.42
2.04,-6.69
1.54,-4.98
3,-3.9
3.43,-2.51
4.06,-2.15
4.95,-0.36
5.8,-1.18
8.12,0.2
10.53,4.03
11.84,4.21
12.07,2.83
9.87,1.66
10.85,3.4
13,1.89
12.96,1.8
15.57,2.14
12.7,1.49
7.38,-3.01
8.48,-3.32
11.92,0.12
10.51,0.43
9.62,-1.2
6.07,-2.4
6.18,-3.9
7.8,-2.74
9,-1.67
10.6,-2.52
10.89,-1.82
13.85,0.6
12.18,1.49
10.82,1.25
10.72,-1.09
10.93,-0.64
9.98,-1.83
6.38,-3.85
6.48,-2.24
11.33,-1.46
13.9,0.62
14.51,1.75
14.37,2.39
13.78,2.99
14,1.81
14.63,3.18
11.98,2.45
10.95,1.48
11.38,2.23
11.39,1.5
8.79,1.82
8.94,1.51
9.08,2.75
10.52,2.71
11.03,1.08
9.93,-1.79
9.09,-0.01
8.95,2.32
8.83,1.96
10.49,1.62
9.05,0.17
9.37,0.3
8.47,0.53
7.29,0.47
9.04,-0.77
5.92,-3.39
4.05,-4.01
3.66,-1.95
5.5,0.15
7.9,-0.28
10.77,-0.6
10.53,-1.02
12.35,-0.43
14.77,1.06
15.85,2.34
12.99,-0.48
13.22,2.63
15.61,5.19
18.05,6.36
20.5,8.07
20.04,8.46
18.11,8.59
16.06,6.64
13.25,2.89
14.37,4
13.78,3.83
11.85,4.54
12.4,2.92
14.87,2.81
16.4,4.64
16.15,6.18
17.21,6.32
16.32,6.83
16.83,6.93
17.92,6.95
15.63,5.12
18.16,4.35
20.6,6.88
22.03,8.9
