 Model                     SWAT+ Mar 13 2024        MODULAR Rev 2024.61.0                                 
        jday        mon        day         yr            unit              gis_id     name              meta_micr        ab_gr_c         leaf_c         stem_c         seed_c         root_c
                                                                                                            kg/ha          kg/ha          kg/ha          kg/ha          kg/ha          kg/ha
         213           8           1        2007 hru     hru0074                10095   13.07993       31.09249       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0075                10095   13.10250       31.09435       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0076                10095   13.11872       31.09570       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0077                10095   14.20501       31.31811       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0078                10095   14.20728       31.31814       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0079                10095   14.20735       31.31815       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0080                10095   13.26484       31.11365       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0081                10095   13.38216       31.12647       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0082                10095   13.26353       31.11377       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0083                10095   12.60194       31.11183       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0084                10095   12.60330       31.11181       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0085                10095   14.20486       31.31778       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0086                10095   14.20796       31.31600       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0087                10095   14.21822       31.31804       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0088                10095   14.20788       31.31597       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0089                10095   13.08757       31.09338       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0090                10095   13.07002       31.09190       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0091                10095   12.60552       31.10966       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0092                10095   12.60626       31.10965       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0093                10095   12.60552       31.10966       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0094                10095   12.60626       31.10965       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0095                10095   17.81296       31.17299       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0096                10095   17.91309       31.15223       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0097                10095   17.91417       31.15227       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0098                10095   17.69496       31.15634       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0099                10095   16.51019       31.06660       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0100                10095   16.62609       31.06924       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0101                10095   16.71379       31.07153       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0102                10095   16.71360       31.07153       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0103                10095   16.63115       31.06931       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0104                10095   13.06466       31.09167       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0105                10095   13.07349       31.09240       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0106                10095   13.07588       31.09269       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0107                10095   13.06418       31.09163       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0108                10095   13.09524       31.09426       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0109                10095   13.68517       31.20401       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0110                10095   13.68486       31.20400       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0111                10095   13.68522       31.20396       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0112                10095   13.68518       31.20401       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0113                10095   13.68522       31.20396       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0114                10095   13.68515       31.20403       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0115                10095   13.63948       31.19723       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0116                10095   13.64301       31.19768       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0117                10095   13.64194       31.19752       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0118                10095   13.63938       31.19722       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0119                10095   13.64285       31.19766       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0120                10095   13.65090       31.19836       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0121                10095   13.80871       31.22552       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0122                10095   13.79760       31.22421       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0123                10095   13.79094       31.22342       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0124                10095   13.79628       31.22405       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0125                10095   13.79095       31.22342       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0126                10095   13.81635       31.22915       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0127                10095   14.21840       31.31800       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0128                10095   14.21830       31.31805       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0129                10095   14.21836       31.31810       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0130                10095   14.21829       31.31805       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0131                10095   14.21831       31.31809       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0132                10095   14.20508       31.31776       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0133                10095   12.60674       31.10963       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0134                10095   12.60567       31.10965       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0135                10095   12.60679       31.10962       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0136                10095   17.64034       31.18824       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0137                10095   17.97777       31.17504       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0138                10095   17.97990       31.17517       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0139                10095   17.64646       31.20087       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0140                10095   13.09777       31.09418       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0141                10095   13.07243       31.09213       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0142                10095   13.10914       31.09512       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0143                10095   13.09809       31.09421       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0144                10095   13.07104       31.09201       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0145                10095   13.10911       31.09512       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0146                10095   13.67877       31.20345       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0147                10095   13.68120       31.20373       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0148                10095   13.68903       31.20365       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0149                10095   13.68006       31.20331       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0150                10095   13.67887       31.20328       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0151                10095   13.67785       31.20307       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0152                10095   13.79214       31.22615       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0153                10095   13.80382       31.22500       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0154                10095   13.80175       31.22732       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0155                10095   13.63583       31.19960       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0156                10095   13.64544       31.19814       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0157                10095   13.63036       31.19906       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0158                10095   14.18551       31.31382       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0159                10095   14.20794       31.31599       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0160                10095   14.18567       31.31379       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0161                10095   12.60557       31.10968       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0162                10095   12.60629       31.10967       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0163                10095   12.60629       31.10967       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0164                10095   12.60557       31.10968       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0165                10095   17.24035       31.10943       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0166                10095   17.33856       31.10697       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0167                10095   17.47872       31.11066       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0168                10095   17.24164       31.10943       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0169                10095   17.36850       31.10527       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0170                10095   13.68913       31.20356       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0171                10095   13.68902       31.20364       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0172                10095   13.68812       31.20347       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0173                10095   13.10654       31.09438       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0174                10095   13.08679       31.09277       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0175                10095   13.07360       31.09035       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0176                10095   13.08505       31.09263       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0177                10095   13.07431       31.09040       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0178                10095   14.26164       31.32695       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0179                10095   14.26150       31.32699       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0180                10095   14.26163       31.32706       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0181                10095   14.26171       31.32707       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0182                10095   14.26161       31.32702       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0183                10095   14.26174       31.32697       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0184                10095   16.56569       31.06675       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0185                10095   16.44168       31.06388       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0186                10095   16.71910       31.07071       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0187                10095   16.72066       31.07076       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0188                10095   16.56697       31.06678       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0189                10095   16.45738       31.06426       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0190                10095   13.65184       31.19797       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0191                10095   13.65701       31.19862       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0192                10095   13.80391       31.22376       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0193                10095   13.79782       31.22304       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0194                10095   14.18889       31.31433       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0195                10095   14.18605       31.31429       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0196                10095   13.39855       31.12806       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0197                10095   13.29501       31.11695       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0198                10095   13.81991       31.23271       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0199                10095   13.82525       31.23342       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0200                10095   13.82476       31.23336       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0201                10095   13.09766       31.09528       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0202                10095   13.08861       31.09336       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0203                10095   13.11773       31.09697       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0204                10095   14.17096       31.31130       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0205                10095   14.17110       31.31128       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0206                10095   14.17100       31.31134       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0207                10095   13.80788       31.23121       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0208                10095   13.82738       31.23345       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0209                10095   13.82724       31.23343       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0210                10095   13.29832       31.11788       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0211                10095   13.29705       31.11788       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0212                10095   13.42963       31.13216       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0213                10095   14.17757       31.31232       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0214                10095   14.17788       31.31232       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0215                10095   13.11489       31.09768       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0216                10095   13.10039       31.09513       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0217                10095   13.09556       31.09473       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0218                10095   13.11575       31.09986       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0219                10095   13.09959       31.09505       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0220                10095   13.09624       31.09478       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0221                10095   13.82008       31.23293       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0222                10095   13.81704       31.22985       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0223                10095   13.78690       31.22551       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0224                10095   13.64054       31.20080       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0225                10095   13.63721       31.20054       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0226                10095   13.67882       31.20671       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0227                10095   13.67929       31.20675       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0228                10095   13.83689       31.23450       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0229                10095   13.83718       31.23455       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0230                10095   13.83669       31.23450       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0231                10095   13.83690       31.23450       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0232                10095   13.83720       31.23456       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0233                10095   13.83671       31.23450       37.80338       72.66770       203.8321       50.29794       418.6440    
         213           8           1        2007 hru     hru0234                10095   17.45042       31.15541       37.80338       72.66770       203.8321       50.29794       418.6440    
